hsa-miR-34c;RP11-284N8.3
hsa-miR-34c;CTD-2245O6.1
hsa-miR-34c;RP11-397D12.6
hsa-miR-34c;NUTM2A-AS1
hsa-miR-34c;CTD-3185P2.1
hsa-miR-34c;PCBP1-AS1
hsa-miR-34c;RP11-730K11.1
hsa-miR-34c;RP11-380L11.4
hsa-miR-34c;AC013268.5
hsa-miR-34c;RP11-153A23.6
hsa-miR-34c;RP1-5O6.6
hsa-miR-34c;CTA-204B4.6
hsa-miR-34c;CTC-444N24.8
hsa-miR-34c;RP1-37E16.12
hsa-miR-34c;CTC-503J8.6
hsa-miR-34c;CASP8AP2
hsa-miR-34c;C11orf95
hsa-miR-34c;RP4-773N10.5
hsa-miR-34c;RP11-120D5.1
hsa-miR-34c;RP11-20G6.3
hsa-miR-34c;LINC00662
hsa-miR-34c;CTC-487M23.5
hsa-miR-34c;RP11-552M11.4
hsa-miR-34c;RP11-156L14.1
hsa-miR-34c;GNAS-AS1
hsa-miR-34c;CTC-281B15.1
hsa-miR-34c;DCP1A
hsa-miR-34c;CTD-2020K17.1
hsa-miR-34c;LINC00667
hsa-miR-34c;RP11-216F19.2
hsa-miR-34c;RP11-6N17.9
hsa-miR-34c;ERVK3-1
hsa-miR-34c;RP11-496I9.1
hsa-miR-125b;RP11-174G17.2
hsa-miR-125b;HNRNPU-AS1
hsa-miR-125b;NOP14-AS1
hsa-miR-125b;CTC-338M12.2
hsa-miR-125b;RP11-29G8.3
hsa-miR-125b;RP11-473M20.16
hsa-miR-125b;AC096772.6
hsa-miR-125b;AC005532.5
hsa-miR-125b;RP11-298I3.1
hsa-miR-125b;RP11-73M18.8
hsa-miR-125b;AC009133.15
hsa-miR-125b;CTD-3185P2.2
hsa-miR-125b;ZNRD1-AS1
hsa-miR-125b;RP11-132A1.3
hsa-miR-125b;RP11-77H9.2
hsa-miR-125b;RP11-492E3.1
hsa-miR-125b;RP11-66N24.4
hsa-miR-125b;RP11-264L1.3
hsa-miR-125b;SPTY2D1-AS1
hsa-miR-125b;AC092535.3
hsa-miR-125b;JRK
hsa-miR-125b;LINC00661
hsa-miR-125b;CTC-273B12.8
hsa-miR-125b;AF011889.4
hsa-let-7a;RP11-498P14.3
hsa-let-7a;RP11-197N18.2
hsa-let-7a;AC074117.10
hsa-let-7a;RP11-27I1.2
hsa-let-7a;SNHG16
hsa-let-7a;SCARNA10
hsa-let-7a;HOXA11-AS
hsa-let-7a;RP11-282O18.6
hsa-let-7a;RP11-727A23.5
hsa-let-7a;MIR4720
hsa-let-7a;PTCHD3P1
hsa-let-7a;NUTM2A-AS1
hsa-let-7a;MAL2
hsa-let-7a;RP11-923I11.1
hsa-let-7a;RP11-819C21.1
hsa-let-7a;RP11-492E3.1
hsa-let-7a;LINC00665
hsa-let-7a;CTD-2270L9.5
hsa-let-7a;RP11-996F15.2
hsa-let-7a;RP11-214O1.2
hsa-let-7a;CDKN2B-AS1
hsa-let-7a;CTA-204B4.6
hsa-let-7a;RP11-277P12.20
hsa-let-7a;RP11-473I1.10
hsa-let-7a;RP13-507I23.1
hsa-let-7a;RP11-264B17.3
hsa-let-7a;RP11-834C11.4
hsa-let-7a;CASP8AP2
hsa-let-7a;LINC00263
hsa-let-7a;CTD-3138B18.5
hsa-let-7a;RP11-1103G16.1
hsa-let-7a;RP11-457M11.2
hsa-let-7a;AC105760.2
hsa-let-7a;ZNF518A
hsa-let-7a;RP11-452L6.5
hsa-let-7a;UBXN8
hsa-let-7a;XXbac-BPG300A18.13
hsa-miR-100;RP11-169K16.9
hsa-miR-100;SDCBP2-AS1
hsa-miR-100;CTD-2651B20.7
hsa-miR-3167;RP11-175O19.4
hsa-miR-3167;RP11-290D2.4
hsa-miR-3167;AC016747.3
hsa-miR-3167;MCM3AP-AS1
hsa-miR-3167;FBXL19-AS1
hsa-miR-3167;RP11-277L2.2
hsa-miR-3167;Z97634.5
hsa-miR-3167;AC074286.1
hsa-miR-3167;AC093375.1
hsa-miR-3167;RP11-446H18.3
hsa-miR-3167;RP6-24A23.7
hsa-miR-3167;RP11-403I13.4
hsa-miR-3167;AC013268.5
hsa-miR-3167;AC141846.4
hsa-miR-3167;RP1-37E16.12
hsa-miR-3167;RP11-973H7.2
hsa-miR-3167;CROCCP2
hsa-miR-3167;RP4-806M20.3
hsa-miR-3167;JRK
hsa-miR-3167;RP11-718G2.3
hsa-miR-3167;LINC00689
hsa-miR-3167;LINC00707
hsa-miR-200c;CTB-92J24.2
hsa-miR-200c;AC005154.5
hsa-miR-200c;OIP5-AS1
hsa-miR-200c;RP11-277L2.2
hsa-miR-200c;RP11-690D19.3
hsa-miR-200c;RP11-1134I14.8
hsa-miR-200c;SCAMP1
hsa-miR-200c;RP11-145M9.4
hsa-miR-200c;MAPKAPK5-AS1
hsa-miR-200c;RP11-379K17.4
hsa-miR-200c;CTD-3185P2.1
hsa-miR-200c;MATN1-AS1
hsa-miR-200c;RP6-24A23.7
hsa-miR-200c;RP11-403I13.4
hsa-miR-200c;RP11-91G21.2
hsa-miR-200c;CTA-204B4.6
hsa-miR-200c;CTD-2630F21.1
hsa-miR-200c;RP11-473I1.10
hsa-miR-200c;RP13-507I23.1
hsa-miR-200c;RP11-18F14.2
hsa-miR-200c;RP11-214C8.5
hsa-miR-200c;CTD-3099C6.9
hsa-miR-200c;RP11-429J17.7
hsa-miR-200c;C11orf95
hsa-miR-200c;RP4-773N10.5
hsa-miR-200c;RP5-1085F17.3
hsa-miR-200c;LINC00641
hsa-miR-200c;RP11-361F15.2
hsa-miR-200c;CWC15
hsa-miR-200c;LINC00667
hsa-miR-200c;PPP1R9B
hsa-miR-200c;ZNF518A
hsa-miR-200c;RP11-305E6.4
hsa-miR-200c;AC005154.6
hsa-miR-200c;UBXN8
hsa-miR-141;RP11-106M3.2
hsa-miR-141;DYX1C1-CCPG1
hsa-miR-141;OIP5-AS1
hsa-miR-141;RP11-793H13.8
hsa-miR-141;U47924.19
hsa-miR-141;SNHG16
hsa-miR-141;CTBP1-AS1
hsa-miR-141;RP11-220I1.1
hsa-miR-141;RP1-283E3.8
hsa-miR-141;RP5-890O3.9
hsa-miR-141;AC003665.1
hsa-miR-141;EMG1
hsa-miR-141;SEC22B
hsa-miR-141;C17orf76-AS1
hsa-miR-141;TP73-AS1
hsa-miR-141;SNHG15
hsa-miR-141;RP11-469M7.1
hsa-miR-141;PINK1-AS
hsa-miR-141;LA16c-306E5.2
hsa-miR-141;RP11-33N16.3
hsa-miR-141;RP11-203J24.9
hsa-miR-141;AC010729.1
hsa-miR-141;TMEM161B-AS1
hsa-miR-141;RP11-13N13.2
hsa-miR-141;DLX6-AS1
hsa-miR-141;RP11-539I5.1
hsa-miR-141;LINC00661
hsa-miR-141;AC016629.8
hsa-miR-141;CTC-444N24.11
hsa-miR-141;LINC00319
hsa-miR-141;TRAF3IP2-AS1
hsa-miR-141;AD000090.2
hsa-miR-613;RP11-331F9.10
hsa-miR-613;AC135048.13
hsa-miR-613;HNRNPU-AS1
hsa-miR-613;RP11-311C24.1
hsa-miR-613;RP5-1180C10.2
hsa-miR-613;RP11-277L2.2
hsa-miR-613;RP11-902B17.1
hsa-miR-613;SENP3-EIF4A1
hsa-miR-613;GS1-251I9.4
hsa-miR-613;AC005562.1
hsa-miR-613;AC084219.4
hsa-miR-613;NUTM2A-AS1
hsa-miR-613;SEC22B
hsa-miR-613;RP11-403I13.4
hsa-miR-613;SNHG14
hsa-miR-613;CTA-204B4.6
hsa-miR-613;RP11-498C9.15
hsa-miR-613;COX10-AS1
hsa-miR-613;RP11-701H24.4
hsa-miR-613;RP11-506M13.3
hsa-miR-613;RP11-421L21.3
hsa-miR-613;LINC00482
hsa-miR-613;LINC00242
hsa-miR-613;LINC00641
hsa-miR-613;AL022344.4
hsa-miR-613;CWC15
hsa-miR-613;FLI1-AS1
hsa-miR-613;RP11-46A10.5
hsa-miR-613;RP11-216F19.2
hsa-miR-613;AC012146.7
hsa-miR-613;LINC00707
hsa-miR-196a;RP11-226L15.5
hsa-miR-196a;SNHG16
hsa-miR-196a;GS1-358P8.4
hsa-miR-196a;SNHG3
hsa-miR-196a;LINC00472
hsa-miR-196a;CTD-2037K23.2
hsa-miR-196a;HOXA-AS4
hsa-miR-196a;USP6NL-IT1
hsa-miR-196a;CTA-204B4.6
hsa-miR-196a;RP11-20G6.3
hsa-miR-196a;RP11-156E6.1
hsa-miR-196a;RP11-342K6.1
hsa-miR-196a;ZNF518A
hsa-miR-196a;KB-431C1.4
hsa-miR-196a;FGD5-AS1
hsa-miR-196a;UBXN8
hsa-miR-615;LINC00657
hsa-miR-615;POLDIP2
hsa-miR-615;XXbac-BPG308K3.5
hsa-miR-615;LA16c-306E5.2
hsa-miR-615;CTC-503J8.6
hsa-miR-615;RP11-264B17.3
hsa-miR-615;AP000721.4
hsa-miR-615;GNAS-AS1
hsa-miR-615;CTD-2020K17.1
hsa-miR-615;HOTTIP
hsa-miR-615;CTD-2651B20.7
hsa-miR-148b;CCAT1
hsa-miR-148b;RP11-84C13.1
hsa-miR-148b;KIF9-AS1
hsa-miR-148b;RP11-54O7.1
hsa-miR-148b;LINC00339
hsa-miR-148b;RP11-231E4.4
hsa-miR-148b;OIP5-AS1
hsa-miR-148b;RP11-373L24.1
hsa-miR-148b;RP11-15A1.3
hsa-miR-148b;HOXA11-AS
hsa-miR-148b;RP11-44F14.11
hsa-miR-148b;XXbac-BPG254F23.6
hsa-miR-148b;NUTM2A-AS1
hsa-miR-148b;EMG1
hsa-miR-148b;RP11-977G19.5
hsa-miR-148b;DHRS4-AS1
hsa-miR-148b;RP11-73M18.8
hsa-miR-148b;AC084018.1
hsa-miR-148b;RP11-344B2.2
hsa-miR-148b;ZNRD1-AS1
hsa-miR-148b;RP11-656D10.3
hsa-miR-148b;RP1-5O6.6
hsa-miR-148b;CTA-204B4.6
hsa-miR-148b;AC062029.1
hsa-miR-148b;CTC-503J8.6
hsa-miR-148b;RP11-506M13.3
hsa-miR-148b;RP11-773D16.1
hsa-miR-148b;RP11-453F18__B.1
hsa-miR-148b;HOTAIRM1
hsa-miR-148b;DCP1A
hsa-miR-148b;LINC00667
hsa-miR-148b;PPP1R9B
hsa-miR-148b;RP11-46A10.5
hsa-miR-148b;RP11-216F19.2
hsa-miR-148b;LINC00174
hsa-miR-148b;RP11-252P19.3
hsa-miR-148b;RP11-453E17.1
hsa-miR-148b;AD000090.2
hsa-miR-148b;A1BG-AS1
hsa-miR-148b;BAIAP2-AS1
hsa-miR-26a;AP000525.9
hsa-miR-26a;RP11-175O19.4
hsa-miR-26a;LINC00847
hsa-miR-26a;LINC00657
hsa-miR-26a;RP11-105N13.4
hsa-miR-26a;HNRNPU-AS1
hsa-miR-26a;XXbac-B461K10.4
hsa-miR-26a;AL589743.1
hsa-miR-26a;OIP5-AS1
hsa-miR-26a;CTD-2555O16.2
hsa-miR-26a;RP11-396C23.2
hsa-miR-26a;RP11-478C19.2
hsa-miR-26a;WASIR2
hsa-miR-26a;MIR4720
hsa-miR-26a;RP11-738E22.2
hsa-miR-26a;DLGAP1-AS1
hsa-miR-26a;SCAMP1
hsa-miR-26a;AC058791.2
hsa-miR-26a;RP11-282O18.3
hsa-miR-26a;RP6-24A23.7
hsa-miR-26a;LINC00205
hsa-miR-26a;RP5-1172N10.4
hsa-miR-26a;RP11-492E3.2
hsa-miR-26a;RP11-31E23.1
hsa-miR-26a;ZNF718
hsa-miR-26a;CTD-2270L9.5
hsa-miR-26a;RP11-706J10.1
hsa-miR-26a;RP11-276H19.2
hsa-miR-26a;RP11-473I1.10
hsa-miR-26a;LINC00240
hsa-miR-26a;SETD5-AS1
hsa-miR-26a;DLX6-AS1
hsa-miR-26a;RP11-1006G14.4
hsa-miR-26a;CTD-2314B22.3
hsa-miR-26a;LINC00610
hsa-miR-26a;CWC15
hsa-miR-26a;AC005082.12
hsa-miR-26a;RP11-78O7.2
hsa-miR-26a;NEFL
hsa-miR-26a;RP5-1172N10.3
hsa-miR-26a;XXbac-BPG32J3.20
hsa-miR-26a;RP11-452F19.3
hsa-miR-26a;HCG11
hsa-let-7i;RP11-498P14.3
hsa-let-7i;RP11-197N18.2
hsa-let-7i;AC074117.10
hsa-let-7i;RP11-27I1.2
hsa-let-7i;SNHG16
hsa-let-7i;SCARNA10
hsa-let-7i;HOXA11-AS
hsa-let-7i;RP11-282O18.6
hsa-let-7i;RP11-727A23.5
hsa-let-7i;MIR4720
hsa-let-7i;PTCHD3P1
hsa-let-7i;NUTM2A-AS1
hsa-let-7i;MAL2
hsa-let-7i;RP11-923I11.1
hsa-let-7i;RP11-819C21.1
hsa-let-7i;RP11-492E3.1
hsa-let-7i;LINC00665
hsa-let-7i;CTD-2270L9.5
hsa-let-7i;RP11-996F15.2
hsa-let-7i;RP11-214O1.2
hsa-let-7i;CDKN2B-AS1
hsa-let-7i;CTA-204B4.6
hsa-let-7i;RP11-277P12.20
hsa-let-7i;RP11-473I1.10
hsa-let-7i;RP13-507I23.1
hsa-let-7i;RP11-264B17.3
hsa-let-7i;RP11-834C11.4
hsa-let-7i;CASP8AP2
hsa-let-7i;LINC00263
hsa-let-7i;CTD-3138B18.5
hsa-let-7i;RP11-1103G16.1
hsa-let-7i;RP11-457M11.2
hsa-let-7i;AC105760.2
hsa-let-7i;ZNF518A
hsa-let-7i;RP11-452L6.5
hsa-let-7i;UBXN8
hsa-let-7i;XXbac-BPG300A18.13
hsa-miR-135a;RP11-303E16.2
hsa-miR-135a;RP11-109M17.2
hsa-miR-135a;HNRNPU-AS1
hsa-miR-135a;RP11-231E4.4
hsa-miR-135a;APCDD1L-AS1
hsa-miR-135a;DANCR
hsa-miR-135a;SNHG3
hsa-miR-135a;CTB-89H12.4
hsa-miR-135a;CTC-308K20.1
hsa-miR-135a;RP4-671G15.3
hsa-miR-135a;ZNF718
hsa-miR-135a;CTA-204B4.6
hsa-miR-135a;CTC-444N24.8
hsa-miR-135a;LA16c-306E5.2
hsa-miR-135a;RP11-98I9.4
hsa-miR-135a;RP11-315C6.3
hsa-miR-135a;RP11-973H7.2
hsa-miR-135a;RP11-1186N24.5
hsa-miR-135a;CASP8AP2
hsa-miR-135a;TMEM161B-AS1
hsa-miR-135a;RP11-46C20.1
hsa-miR-135a;RP4-773N10.5
hsa-miR-135a;RP11-342K6.1
hsa-miR-135a;RP11-449D8.1
hsa-miR-135a;DCP1A
hsa-miR-135a;ZNF518A
hsa-miR-135a;TEN1-CDK3
hsa-miR-135a;RP11-18I14.10
hsa-miR-135a;RP5-955M13.3
hsa-miR-135a;BX322557.10
hsa-miR-320d;ALMS1-IT1
hsa-miR-320d;RP11-1149O23.3
hsa-miR-320d;RP11-54O7.3
hsa-miR-320d;RP11-303E16.2
hsa-miR-320d;RP11-588K22.2
hsa-miR-320d;DYX1C1-CCPG1
hsa-miR-320d;OIP5-AS1
hsa-miR-320d;CBR3-AS1
hsa-miR-320d;SPPL2B
hsa-miR-320d;RP11-478C19.2
hsa-miR-320d;LINC00313
hsa-miR-320d;RP1-228H13.5
hsa-miR-320d;RP11-400F19.8
hsa-miR-320d;LINC00680
hsa-miR-320d;SEC22B
hsa-miR-320d;RP1-178F10.3
hsa-miR-320d;RP11-69E11.4
hsa-miR-320d;RP11-66D17.5
hsa-miR-320d;CTA-204B4.6
hsa-miR-320d;RP11-510M2.10
hsa-miR-320d;NR2F2-AS1
hsa-miR-320d;AC104389.28
hsa-miR-320d;AC012065.7
hsa-miR-320d;CTD-3014M21.4
hsa-miR-320d;RP11-349A22.5
hsa-miR-320d;RP11-497H16.9
hsa-miR-320d;TMPO-AS1
hsa-miR-320d;AC092535.3
hsa-miR-320d;RP11-342K6.1
hsa-miR-320d;LINC00641
hsa-miR-320d;RP11-361F15.2
hsa-miR-320d;AC093323.3
hsa-miR-320d;RP11-173M1.8
hsa-miR-320d;DCP1A
hsa-miR-320d;PPP1R9B
hsa-miR-320d;AC000068.5
hsa-miR-320d;TRAF3IP2-AS1
hsa-miR-320d;AC005154.6
hsa-miR-320d;FGD5-AS1
hsa-miR-320d;ILF3-AS1
hsa-miR-320d;WAC-AS1
hsa-miR-320d;LINC00341
hsa-miR-16;CTD-2574D22.4
hsa-miR-16;CTC-429P9.3
hsa-miR-16;CTD-2339L15.3
hsa-miR-16;ERI3-IT1
hsa-miR-16;KIF9-AS1
hsa-miR-16;RP11-543D5.2
hsa-miR-16;RP11-588K22.2
hsa-miR-16;GS1-124K5.11
hsa-miR-16;SNHG16
hsa-miR-16;CTBP1-AS1
hsa-miR-16;RP11-869B15.1
hsa-miR-16;RP11-244O19.1
hsa-miR-16;RP11-169K16.9
hsa-miR-16;CTC-246B18.8
hsa-miR-16;RP1-283E3.8
hsa-miR-16;RP11-384K6.6
hsa-miR-16;AC074093.1
hsa-miR-16;RP11-549J18.1
hsa-miR-16;SENP3-EIF4A1
hsa-miR-16;CTC-228N24.3
hsa-miR-16;C14orf169
hsa-miR-16;AC084219.4
hsa-miR-16;LINC00094
hsa-miR-16;EPB41L4A-AS1
hsa-miR-16;RP11-403I13.4
hsa-miR-16;ZNRD1-AS1
hsa-miR-16;RP11-91G21.2
hsa-miR-16;RP11-379K17.11
hsa-miR-16;AC108142.1
hsa-miR-16;MIR497HG
hsa-miR-16;RP11-677M14.3
hsa-miR-16;RP11-390P2.4
hsa-miR-16;YLPM1
hsa-miR-16;SCGB1B2P
hsa-miR-16;HCG17
hsa-miR-16;RP13-507I23.1
hsa-miR-16;C1RL-AS1
hsa-miR-16;AP000721.4
hsa-miR-16;RP11-96D1.10
hsa-miR-16;ERVK13-1
hsa-miR-16;RP3-341D10.4
hsa-miR-16;RP4-614O4.11
hsa-miR-16;DLX6-AS1
hsa-miR-16;RP11-983P16.4
hsa-miR-16;AC113189.5
hsa-miR-16;AC004383.4
hsa-miR-16;RP11-1103G16.1
hsa-miR-16;RP11-467L20.9
hsa-miR-16;IQCH-AS1
hsa-miR-16;RP11-361F15.2
hsa-miR-16;RP11-64K12.2
hsa-miR-16;CTD-2516F10.2
hsa-miR-16;RP1-310O13.12
hsa-miR-16;AC011893.3
hsa-miR-16;DCP1A
hsa-miR-16;AC016629.8
hsa-miR-16;CTC-444N24.11
hsa-miR-16;RP11-383C5.4
hsa-miR-16;TRAF3IP2-AS1
hsa-miR-16;AC005154.6
hsa-miR-16;RP11-461L13.3
hsa-miR-16;LINC00176
hsa-miR-16;RP11-16E12.2
hsa-miR-16;RP11-38J22.6
hsa-miR-16;CERS6-AS1
hsa-miR-16;RP11-27I1.2
hsa-miR-16;RP11-159D12.9
hsa-miR-16;RASAL2-AS1
hsa-miR-16;XXbac-B461K10.4
hsa-miR-16;AC005154.5
hsa-miR-16;LINC00339
hsa-miR-16;RP11-54O7.1
hsa-miR-16;MCM3AP-AS1
hsa-miR-16;RP5-1180C10.2
hsa-miR-16;RP11-277L2.2
hsa-miR-16;RP11-60I3.5
hsa-miR-16;RP11-66B24.4
hsa-miR-16;AP001065.2
hsa-miR-16;RP11-204M4.2
hsa-miR-16;RP11-21N3.1
hsa-miR-16;GS1-358P8.4
hsa-miR-16;RP11-697M17.1
hsa-miR-16;RP6-206I17.2
hsa-miR-16;RP11-540O11.1
hsa-miR-16;SPPL2B
hsa-miR-16;CTB-89H12.4
hsa-miR-16;AC005562.1
hsa-miR-16;NUTM2A-AS1
hsa-miR-16;TTN-AS1
hsa-miR-16;CTD-2201E18.3
hsa-miR-16;RP11-244H3.1
hsa-miR-16;RP11-474P12.5
hsa-miR-16;SLC37A4
hsa-miR-16;SEMA3B
hsa-miR-16;PDXDC2P
hsa-miR-16;RP11-282K24.3
hsa-miR-16;RP11-923I11.1
hsa-miR-16;RP6-24A23.7
hsa-miR-16;AC003092.1
hsa-miR-16;LINC00649
hsa-miR-16;CTA-204B4.6
hsa-miR-16;AC090587.2
hsa-miR-16;CTB-50E14.6
hsa-miR-16;LA16c-306E5.2
hsa-miR-16;RP11-690G19.3
hsa-miR-16;AC003104.1
hsa-miR-16;RP11-973H7.2
hsa-miR-16;RP11-464F9.1
hsa-miR-16;DLG1-AS1
hsa-miR-16;RP11-2C24.4
hsa-miR-16;RP11-383J24.5
hsa-miR-16;RP11-125K10.4
hsa-miR-16;RP11-506M13.3
hsa-miR-16;RP3-486L4.3
hsa-miR-16;RP11-43D2.6
hsa-miR-16;RP11-773D16.1
hsa-miR-16;LINC00511
hsa-miR-16;RP4-773N10.5
hsa-miR-16;LINC00662
hsa-miR-16;RP11-155D18.12
hsa-miR-16;RP11-218M22.1
hsa-miR-16;AC091878.1
hsa-miR-16;LL22NC03-N27C7.1
hsa-miR-16;CWC15
hsa-miR-16;RP11-477D19.2
hsa-miR-16;RP5-1028K7.2
hsa-miR-16;RP5-1172N10.3
hsa-miR-16;RP11-18A3.4
hsa-miR-16;XXbac-BPG32J3.20
hsa-miR-16;RP5-1148A21.3
hsa-miR-16;RP11-216F19.2
hsa-miR-16;ZNF518A
hsa-miR-16;FENDRR
hsa-miR-16;FGD5-AS1
hsa-miR-16;LINC00473
hsa-miR-16;RP11-453E17.1
hsa-miR-16;RP11-329L6.1
hsa-miR-16;RP5-955M13.3
hsa-miR-16;LINC00707
hsa-miR-16;AC005537.2
hsa-miR-15a;CTD-2574D22.4
hsa-miR-15a;CTC-429P9.3
hsa-miR-15a;CTD-2339L15.3
hsa-miR-15a;ERI3-IT1
hsa-miR-15a;KIF9-AS1
hsa-miR-15a;RP11-543D5.2
hsa-miR-15a;RP11-588K22.2
hsa-miR-15a;GS1-124K5.11
hsa-miR-15a;SNHG16
hsa-miR-15a;CTBP1-AS1
hsa-miR-15a;RP11-869B15.1
hsa-miR-15a;RP11-244O19.1
hsa-miR-15a;RP11-169K16.9
hsa-miR-15a;CTC-246B18.8
hsa-miR-15a;RP1-283E3.8
hsa-miR-15a;RP11-384K6.6
hsa-miR-15a;AC074093.1
hsa-miR-15a;RP11-549J18.1
hsa-miR-15a;SENP3-EIF4A1
hsa-miR-15a;CTC-228N24.3
hsa-miR-15a;C14orf169
hsa-miR-15a;AC084219.4
hsa-miR-15a;LINC00094
hsa-miR-15a;EPB41L4A-AS1
hsa-miR-15a;RP11-403I13.4
hsa-miR-15a;ZNRD1-AS1
hsa-miR-15a;RP11-91G21.2
hsa-miR-15a;RP11-379K17.11
hsa-miR-15a;AC108142.1
hsa-miR-15a;MIR497HG
hsa-miR-15a;RP11-677M14.3
hsa-miR-15a;RP11-390P2.4
hsa-miR-15a;YLPM1
hsa-miR-15a;SCGB1B2P
hsa-miR-15a;HCG17
hsa-miR-15a;RP13-507I23.1
hsa-miR-15a;C1RL-AS1
hsa-miR-15a;AP000721.4
hsa-miR-15a;RP11-96D1.10
hsa-miR-15a;ERVK13-1
hsa-miR-15a;RP3-341D10.4
hsa-miR-15a;RP4-614O4.11
hsa-miR-15a;DLX6-AS1
hsa-miR-15a;RP11-983P16.4
hsa-miR-15a;AC113189.5
hsa-miR-15a;AC004383.4
hsa-miR-15a;RP11-1103G16.1
hsa-miR-15a;RP11-467L20.9
hsa-miR-15a;IQCH-AS1
hsa-miR-15a;RP11-361F15.2
hsa-miR-15a;RP11-64K12.2
hsa-miR-15a;CTD-2516F10.2
hsa-miR-15a;RP1-310O13.12
hsa-miR-15a;AC011893.3
hsa-miR-15a;DCP1A
hsa-miR-15a;AC016629.8
hsa-miR-15a;CTC-444N24.11
hsa-miR-15a;RP11-383C5.4
hsa-miR-15a;TRAF3IP2-AS1
hsa-miR-15a;AC005154.6
hsa-miR-15a;RP11-461L13.3
hsa-miR-15a;LINC00176
hsa-miR-15a;RP11-16E12.2
hsa-miR-15a;RP11-38J22.6
hsa-miR-15a;CERS6-AS1
hsa-miR-15a;RP11-27I1.2
hsa-miR-15a;RP11-159D12.9
hsa-miR-15a;AC005154.5
hsa-miR-15a;XXbac-B461K10.4
hsa-miR-15a;RASAL2-AS1
hsa-miR-15a;RP11-54O7.1
hsa-miR-15a;LINC00339
hsa-miR-15a;MCM3AP-AS1
hsa-miR-15a;RP5-1180C10.2
hsa-miR-15a;RP11-277L2.2
hsa-miR-15a;RP11-60I3.5
hsa-miR-15a;RP11-66B24.4
hsa-miR-15a;AP001065.2
hsa-miR-15a;RP11-204M4.2
hsa-miR-15a;RP11-21N3.1
hsa-miR-15a;GS1-358P8.4
hsa-miR-15a;RP11-697M17.1
hsa-miR-15a;RP6-206I17.2
hsa-miR-15a;RP11-540O11.1
hsa-miR-15a;CTB-89H12.4
hsa-miR-15a;SPPL2B
hsa-miR-15a;AC005562.1
hsa-miR-15a;NUTM2A-AS1
hsa-miR-15a;CTD-2201E18.3
hsa-miR-15a;TTN-AS1
hsa-miR-15a;RP11-244H3.1
hsa-miR-15a;RP11-474P12.5
hsa-miR-15a;SEMA3B
hsa-miR-15a;SLC37A4
hsa-miR-15a;PDXDC2P
hsa-miR-15a;RP11-923I11.1
hsa-miR-15a;RP11-282K24.3
hsa-miR-15a;RP6-24A23.7
hsa-miR-15a;AC003092.1
hsa-miR-15a;LINC00649
hsa-miR-15a;CTA-204B4.6
hsa-miR-15a;CTB-50E14.6
hsa-miR-15a;AC090587.2
hsa-miR-15a;LA16c-306E5.2
hsa-miR-15a;RP11-690G19.3
hsa-miR-15a;RP11-973H7.2
hsa-miR-15a;AC003104.1
hsa-miR-15a;RP11-464F9.1
hsa-miR-15a;DLG1-AS1
hsa-miR-15a;RP11-383J24.5
hsa-miR-15a;RP11-2C24.4
hsa-miR-15a;RP11-125K10.4
hsa-miR-15a;RP3-486L4.3
hsa-miR-15a;RP11-506M13.3
hsa-miR-15a;RP11-43D2.6
hsa-miR-15a;RP11-773D16.1
hsa-miR-15a;LINC00511
hsa-miR-15a;RP4-773N10.5
hsa-miR-15a;RP11-155D18.12
hsa-miR-15a;LINC00662
hsa-miR-15a;AC091878.1
hsa-miR-15a;RP11-218M22.1
hsa-miR-15a;LL22NC03-N27C7.1
hsa-miR-15a;CWC15
hsa-miR-15a;RP11-477D19.2
hsa-miR-15a;RP5-1028K7.2
hsa-miR-15a;RP5-1172N10.3
hsa-miR-15a;RP11-18A3.4
hsa-miR-15a;RP5-1148A21.3
hsa-miR-15a;XXbac-BPG32J3.20
hsa-miR-15a;RP11-216F19.2
hsa-miR-15a;ZNF518A
hsa-miR-15a;FENDRR
hsa-miR-15a;LINC00473
hsa-miR-15a;FGD5-AS1
hsa-miR-15a;RP11-453E17.1
hsa-miR-15a;RP11-329L6.1
hsa-miR-15a;RP5-955M13.3
hsa-miR-15a;AC005537.2
hsa-miR-15a;LINC00707
hsa-miR-1297;AP000525.9
hsa-miR-1297;LINC00847
hsa-miR-1297;LINC00657
hsa-miR-1297;RP11-105N13.4
hsa-miR-1297;HNRNPU-AS1
hsa-miR-1297;AL589743.1
hsa-miR-1297;OIP5-AS1
hsa-miR-1297;WASIR2
hsa-miR-1297;MIR4720
hsa-miR-1297;RP11-738E22.2
hsa-miR-1297;RP11-282O18.3
hsa-miR-1297;LINC00205
hsa-miR-1297;RP11-31E23.1
hsa-miR-1297;DLX6-AS1
hsa-miR-1297;LINC00610
hsa-miR-1297;AC005082.12
hsa-miR-1297;RP11-452F19.3
hsa-miR-1297;RP11-175O19.4
hsa-miR-1297;XXbac-B461K10.4
hsa-miR-1297;CTD-2555O16.2
hsa-miR-1297;RP11-396C23.2
hsa-miR-1297;RP11-478C19.2
hsa-miR-1297;DLGAP1-AS1
hsa-miR-1297;SCAMP1
hsa-miR-1297;AC058791.2
hsa-miR-1297;RP6-24A23.7
hsa-miR-1297;RP5-1172N10.4
hsa-miR-1297;RP11-492E3.2
hsa-miR-1297;CTD-2270L9.5
hsa-miR-1297;RP11-706J10.1
hsa-miR-1297;RP11-276H19.2
hsa-miR-1297;RP11-473I1.10
